transaction_item_id,transaction_id,product_id,quantity,unit_price,line_total
14683,7349,400,2,219.99,439.98
14684,7349,43,3,65.4,196.2
14685,7350,139,5,47.61,238.05
14686,7351,215,1,248.9,248.9
14687,7351,311,2,299.42,598.84
14688,7352,500,1,277.39,277.39
14689,7353,438,3,266.93,800.79
14690,7353,231,5,180.88,904.4
14691,7353,18,5,441.94,2209.7
14692,7354,405,5,473.4,2367.0
14693,7355,315,1,402.06,402.06
14694,7355,315,2,125.02,250.04
14695,7356,103,3,441.82,1325.46
14696,7357,241,3,126.16,378.48
14697,7357,184,3,319.23,957.69
14698,7358,372,3,16.51,49.53
14699,7358,428,4,92.62,370.48
14700,7358,382,1,191.67,191.67
14701,7359,223,1,181.76,181.76
14702,7359,230,4,306.99,1227.96
14703,7359,246,1,68.37,68.37
14704,7360,270,5,165.89,829.45
14705,7361,481,5,333.81,1669.05
14706,7361,203,3,228.98,686.94
14707,7361,313,3,499.42,1498.26
14708,7362,482,4,9.52,38.08
14709,7362,315,1,152.99,152.99
14710,7363,185,5,203.58,1017.9
14711,7363,259,1,140.86,140.86
14712,7364,449,2,8.27,16.54
14713,7364,181,2,220.4,440.8
14714,7364,409,4,408.48,1633.92
14715,7365,357,2,86.89,173.78
14716,7365,294,3,365.71,1097.13
14717,7365,374,3,67.33,201.99
14718,7366,193,2,350.99,701.98
14719,7367,160,2,482.3,964.6
14720,7367,215,3,361.82,1085.46
14721,7368,107,1,475.14,475.14
14722,7368,90,4,112.28,449.12
14723,7368,376,2,421.67,843.34
14724,7369,129,4,385.2,1540.8
14725,7369,256,1,44.08,44.08
14726,7369,424,1,447.22,447.22
14727,7370,480,5,263.24,1316.2
14728,7370,267,3,196.07,588.21
14729,7370,453,4,299.44,1197.76
14730,7371,244,2,363.48,726.96
14731,7372,8,4,426.39,1705.56
14732,7372,489,3,305.35,916.05
14733,7373,13,5,369.06,1845.3
14734,7373,207,3,26.08,78.24
14735,7374,373,1,97.08,97.08
14736,7374,477,5,238.46,1192.3
14737,7375,397,4,53.18,212.72
14738,7376,469,4,44.37,177.48
14739,7376,419,1,13.54,13.54
14740,7376,66,3,330.14,990.42
14741,7377,66,3,478.12,1434.36
14742,7378,52,1,319.38,319.38
14743,7379,5,5,188.27,941.35
14744,7380,85,2,490.51,981.02
14745,7381,166,5,165.49,827.45
14746,7382,104,2,18.09,36.18
14747,7382,126,3,139.72,419.16
14748,7382,87,5,277.62,1388.1
14749,7383,356,5,321.27,1606.35
14750,7383,391,1,236.81,236.81
14751,7384,4,5,138.48,692.4
14752,7384,452,3,297.63,892.89
14753,7384,484,2,414.39,828.78
14754,7385,62,3,266.53,799.59
14755,7385,135,5,482.45,2412.25
14756,7385,30,5,303.26,1516.3
14757,7386,117,4,25.02,100.08
14758,7387,291,3,365.9,1097.7
14759,7387,109,5,44.51,222.55
14760,7387,332,5,45.98,229.9
14761,7388,203,5,263.6,1318.0
14762,7388,33,5,406.84,2034.2
14763,7389,308,2,232.89,465.78
14764,7389,422,4,239.49,957.96
14765,7390,380,5,475.29,2376.45
14766,7390,62,4,17.65,70.6
14767,7390,246,4,70.38,281.52
14768,7391,465,3,408.66,1225.98
14769,7391,31,5,415.55,2077.75
14770,7392,451,3,418.77,1256.31
14771,7393,385,3,90.6,271.8
14772,7393,108,2,309.95,619.9
14773,7394,447,5,136.89,684.45
14774,7395,127,2,458.97,917.94
14775,7396,489,3,268.8,806.4
14776,7397,367,5,382.08,1910.4
14777,7397,352,3,26.25,78.75
14778,7398,349,1,211.08,211.08
14779,7398,251,5,240.89,1204.45
14780,7399,14,3,419.19,1257.57
14781,7399,131,5,183.87,919.35
14782,7400,373,5,423.54,2117.7
14783,7400,359,5,335.78,1678.9
14784,7401,192,3,14.64,43.92
14785,7401,298,5,231.56,1157.8
14786,7401,421,5,472.15,2360.75
14787,7402,339,1,100.95,100.95
14788,7403,304,5,77.37,386.85
14789,7403,418,2,299.53,599.06
14790,7403,105,4,19.75,79.0
14791,7404,414,5,312.86,1564.3
14792,7404,156,5,31.64,158.2
14793,7404,317,5,384.06,1920.3
14794,7405,235,5,15.46,77.3
14795,7406,154,5,338.61,1693.05
14796,7406,445,2,410.38,820.76
14797,7407,8,4,36.29,145.16
14798,7408,38,5,183.53,917.65
14799,7409,145,2,87.62,175.24
14800,7409,119,2,464.74,929.48
14801,7409,228,2,201.25,402.5
14802,7410,315,5,225.39,1126.95
14803,7410,302,5,18.82,94.1
14804,7410,4,1,442.36,442.36
14805,7411,314,5,131.73,658.65
14806,7412,53,1,365.0,365.0
14807,7412,298,2,141.57,283.14
14808,7413,240,5,227.9,1139.5
14809,7413,323,5,445.35,2226.75
14810,7414,390,5,136.84,684.2
14811,7415,421,4,195.07,780.28
14812,7415,37,3,104.94,314.82
14813,7415,413,5,471.18,2355.9
14814,7416,228,5,69.32,346.6
14815,7416,497,2,342.38,684.76
14816,7417,69,5,277.54,1387.7
14817,7418,232,1,447.06,447.06
14818,7418,424,1,260.06,260.06
14819,7418,355,1,33.15,33.15
14820,7419,92,5,6.77,33.85
14821,7419,152,4,383.44,1533.76
14822,7419,97,5,370.38,1851.9
14823,7420,67,5,128.57,642.85
14824,7420,338,2,279.02,558.04
14825,7421,19,2,245.22,490.44
14826,7422,26,5,27.89,139.45
14827,7423,112,5,67.11,335.55
14828,7423,307,2,469.01,938.02
14829,7424,482,3,324.15,972.45
14830,7424,389,2,217.6,435.2
14831,7424,66,5,397.78,1988.9
14832,7425,210,1,336.06,336.06
14833,7425,365,1,240.0,240.0
14834,7425,190,4,243.91,975.64
14835,7426,448,3,5.6,16.8
14836,7426,446,4,372.89,1491.56
14837,7427,175,4,419.09,1676.36
14838,7428,281,3,71.68,215.04
14839,7428,476,4,433.98,1735.92
14840,7428,474,2,267.78,535.56
14841,7429,42,3,377.42,1132.26
14842,7430,103,4,151.63,606.52
14843,7430,227,3,275.43,826.29
14844,7430,156,5,390.71,1953.55
14845,7431,235,3,374.23,1122.69
14846,7431,145,5,343.46,1717.3
14847,7431,150,3,232.26,696.78
14848,7432,450,5,75.56,377.8
14849,7432,480,5,487.76,2438.8
14850,7433,124,4,32.65,130.6
14851,7433,311,3,17.96,53.88
14852,7433,173,1,283.62,283.62
14853,7434,316,1,339.94,339.94
14854,7434,300,1,378.98,378.98
14855,7435,178,4,330.57,1322.28
14856,7435,315,5,174.39,871.95
14857,7436,111,1,294.3,294.3
14858,7437,86,1,497.08,497.08
14859,7438,198,5,19.31,96.55
14860,7438,166,2,334.09,668.18
14861,7439,336,4,302.52,1210.08
14862,7439,436,3,449.28,1347.84
14863,7439,385,4,434.68,1738.72
14864,7440,120,4,437.89,1751.56
14865,7440,332,5,22.64,113.2
14866,7440,288,2,167.62,335.24
14867,7441,239,1,203.87,203.87
14868,7442,171,5,275.33,1376.65
14869,7442,342,3,376.8,1130.4
14870,7442,246,3,177.7,533.1
14871,7443,357,1,109.01,109.01
14872,7443,100,1,36.85,36.85
14873,7444,466,3,411.56,1234.68
14874,7445,439,3,410.75,1232.25
14875,7445,438,1,275.44,275.44
14876,7445,120,1,129.62,129.62
14877,7446,466,1,5.46,5.46
14878,7446,32,1,322.2,322.2
14879,7446,312,4,310.49,1241.96
14880,7447,361,4,259.53,1038.12
14881,7447,425,4,395.08,1580.32
14882,7447,138,1,96.43,96.43
14883,7448,224,5,279.42,1397.1
14884,7448,46,1,168.81,168.81
14885,7448,12,1,54.13,54.13
14886,7449,262,4,70.63,282.52
14887,7449,127,2,473.54,947.08
14888,7449,32,4,477.79,1911.16
14889,7450,201,2,457.19,914.38
14890,7451,413,3,151.82,455.46
14891,7451,76,1,95.54,95.54
14892,7451,268,2,457.58,915.16
14893,7452,138,2,316.19,632.38
14894,7452,476,1,106.79,106.79
14895,7452,268,5,252.16,1260.8
14896,7453,378,5,42.79,213.95
14897,7453,68,3,179.33,537.99
14898,7454,18,2,296.06,592.12
14899,7455,327,3,455.56,1366.68
14900,7455,356,2,275.65,551.3
14901,7456,486,4,104.98,419.92
14902,7456,150,3,343.02,1029.06
14903,7457,36,2,120.44,240.88
14904,7457,446,1,445.05,445.05
14905,7458,47,1,178.98,178.98
14906,7458,156,2,258.18,516.36
14907,7458,50,4,302.89,1211.56
14908,7459,332,5,325.79,1628.95
14909,7460,165,4,144.67,578.68
14910,7460,457,2,112.84,225.68
14911,7461,71,1,84.12,84.12
14912,7461,196,4,8.68,34.72
14913,7461,479,2,61.21,122.42
14914,7462,254,5,167.09,835.45
14915,7462,353,4,433.0,1732.0
14916,7463,93,1,303.88,303.88
14917,7464,476,3,140.79,422.37
14918,7464,406,2,339.13,678.26
14919,7464,50,1,398.57,398.57
14920,7465,485,3,388.12,1164.36
14921,7466,284,1,291.89,291.89
14922,7466,285,1,191.48,191.48
14923,7466,398,1,128.88,128.88
14924,7467,3,2,308.02,616.04
14925,7468,132,3,173.57,520.71
14926,7468,303,1,87.95,87.95
14927,7469,366,1,374.97,374.97
14928,7470,81,4,406.11,1624.44
14929,7470,383,4,143.55,574.2
14930,7471,394,5,251.48,1257.4
14931,7471,157,3,364.01,1092.03
14932,7472,136,5,122.08,610.4
14933,7472,442,2,182.72,365.44
14934,7472,194,3,136.65,409.95
14935,7473,89,2,278.96,557.92
14936,7473,463,5,332.54,1662.7
14937,7473,190,4,153.58,614.32
14938,7474,113,4,197.26,789.04
14939,7474,190,5,95.73,478.65
14940,7474,419,1,276.88,276.88
14941,7475,473,5,499.43,2497.15
14942,7475,199,1,22.81,22.81
14943,7475,29,4,296.52,1186.08
14944,7476,77,2,301.48,602.96
14945,7477,342,3,145.75,437.25
14946,7477,288,5,202.33,1011.65
14947,7478,282,3,23.62,70.86
14948,7479,104,5,499.29,2496.45
14949,7480,352,5,368.66,1843.3
14950,7481,202,1,82.31,82.31
14951,7482,423,3,401.4,1204.2
14952,7482,256,2,125.2,250.4
14953,7482,24,3,250.58,751.74
14954,7483,414,1,260.03,260.03
14955,7484,345,3,91.4,274.2
14956,7485,37,3,194.07,582.21
14957,7486,478,4,439.08,1756.32
14958,7487,436,5,296.23,1481.15
14959,7488,385,5,213.12,1065.6
14960,7489,112,2,464.6,929.2
14961,7490,226,5,332.61,1663.05
14962,7491,345,5,48.37,241.85
14963,7491,440,2,498.01,996.02
14964,7492,31,2,38.37,76.74
14965,7492,72,5,162.72,813.6
14966,7492,433,1,183.16,183.16
14967,7493,362,3,353.37,1060.11
14968,7494,63,5,114.79,573.95
14969,7494,114,5,104.44,522.2
14970,7495,273,4,69.18,276.72
14971,7496,264,5,390.05,1950.25
14972,7497,138,2,266.64,533.28
14973,7497,376,3,116.73,350.19
14974,7497,459,4,289.64,1158.56
14975,7498,499,4,245.95,983.8
14976,7498,484,4,295.27,1181.08
14977,7499,265,3,85.72,257.16
14978,7499,36,2,493.9,987.8
14979,7499,423,1,18.81,18.81
14980,7500,86,2,143.59,287.18
14981,7500,434,1,126.0,126.0
14982,7500,423,3,128.95,386.85
14983,7501,51,3,221.03,663.09
14984,7502,441,4,320.24,1280.96
14985,7502,134,3,145.84,437.52
14986,7502,305,4,55.06,220.24
14987,7503,264,3,258.85,776.55
14988,7503,106,5,271.02,1355.1
14989,7503,300,2,455.62,911.24
14990,7504,218,4,178.71,714.84
14991,7504,429,4,257.39,1029.56
14992,7504,219,3,138.42,415.26
14993,7505,106,2,239.1,478.2
14994,7505,176,5,399.31,1996.55
14995,7506,224,4,132.55,530.2
14996,7507,117,2,339.56,679.12
14997,7507,28,3,53.62,160.86
14998,7507,251,5,324.86,1624.3
14999,7508,36,3,175.45,526.35
15000,7508,72,5,371.01,1855.05
15001,7508,321,2,277.21,554.42
15002,7509,302,4,111.23,444.92
15003,7510,397,5,98.79,493.95
15004,7510,127,5,45.39,226.95
15005,7510,96,3,281.39,844.17
15006,7511,126,3,490.22,1470.66
15007,7511,367,5,110.86,554.3
15008,7512,498,3,279.62,838.86
15009,7513,118,1,105.5,105.5
15010,7513,248,3,373.86,1121.58
15011,7513,336,5,88.36,441.8
15012,7514,350,3,360.66,1081.98
15013,7514,478,5,156.04,780.2
15014,7515,156,1,439.19,439.19
15015,7516,478,1,235.78,235.78
15016,7516,23,5,337.75,1688.75
15017,7516,409,5,399.86,1999.3
15018,7517,278,4,338.81,1355.24
15019,7518,340,3,169.32,507.96
15020,7518,421,1,146.64,146.64
15021,7519,480,1,209.8,209.8
15022,7520,457,5,384.48,1922.4
15023,7520,92,5,279.98,1399.9
15024,7521,130,3,291.46,874.38
15025,7522,261,2,284.26,568.52
15026,7523,149,2,368.02,736.04
15027,7523,394,1,183.24,183.24
15028,7523,170,1,120.8,120.8
15029,7524,29,1,250.68,250.68
15030,7524,463,4,54.59,218.36
15031,7525,200,4,358.49,1433.96
15032,7526,475,5,434.63,2173.15
15033,7526,148,3,338.49,1015.47
15034,7527,183,4,52.74,210.96
15035,7527,25,4,420.88,1683.52
15036,7528,472,5,60.56,302.8
15037,7528,176,1,420.94,420.94
15038,7528,222,1,5.54,5.54
15039,7529,179,2,133.65,267.3
15040,7529,100,1,78.84,78.84
15041,7530,310,2,287.87,575.74
15042,7530,354,3,63.59,190.77
15043,7530,202,3,442.48,1327.44
15044,7531,478,3,24.42,73.26
15045,7531,151,4,407.35,1629.4
15046,7531,175,5,39.23,196.15
15047,7532,93,3,228.96,686.88
15048,7533,50,1,211.05,211.05
15049,7533,13,2,127.42,254.84
15050,7534,247,2,280.55,561.1
15051,7534,92,4,273.49,1093.96
15052,7535,469,5,408.47,2042.35
15053,7536,11,1,320.42,320.42
15054,7536,116,5,248.16,1240.8
15055,7536,149,4,203.13,812.52
15056,7537,431,1,449.9,449.9
15057,7537,50,1,338.28,338.28
15058,7538,228,4,215.17,860.68
15059,7538,230,2,466.96,933.92
15060,7538,83,3,10.75,32.25
15061,7539,396,2,166.58,333.16
15062,7539,406,5,189.17,945.85
15063,7539,464,4,81.98,327.92
15064,7540,468,5,315.73,1578.65
15065,7540,414,4,293.24,1172.96
15066,7540,329,4,234.85,939.4
15067,7541,54,3,194.99,584.97
15068,7541,216,3,56.33,168.99
15069,7542,410,1,258.2,258.2
15070,7542,301,1,296.97,296.97
15071,7542,134,5,250.84,1254.2
15072,7543,420,2,497.38,994.76
15073,7543,445,2,10.07,20.14
15074,7544,280,3,352.73,1058.19
15075,7545,422,3,319.03,957.09
15076,7545,215,2,185.39,370.78
15077,7545,409,5,64.53,322.65
15078,7546,290,5,366.84,1834.2
15079,7547,438,5,334.3,1671.5
15080,7547,62,4,123.99,495.96
15081,7548,253,1,223.77,223.77
15082,7548,171,2,201.76,403.52
15083,7549,264,1,213.03,213.03
15084,7550,33,2,459.96,919.92
15085,7551,446,5,372.65,1863.25
15086,7552,184,3,339.62,1018.86
15087,7552,460,4,383.17,1532.68
15088,7552,397,2,107.16,214.32
15089,7553,133,5,192.94,964.7
15090,7553,334,5,100.56,502.8
15091,7553,339,4,162.18,648.72
15092,7554,209,4,70.23,280.92
15093,7555,205,2,418.21,836.42
15094,7555,119,5,232.68,1163.4
15095,7555,184,3,270.94,812.82
15096,7556,96,1,102.57,102.57
15097,7557,223,4,184.39,737.56
15098,7557,154,1,491.27,491.27
15099,7558,121,4,256.81,1027.24
15100,7558,387,3,286.68,860.04
15101,7559,251,5,88.14,440.7
15102,7559,373,2,217.21,434.42
15103,7560,263,5,309.97,1549.85
15104,7560,383,5,398.38,1991.9
15105,7561,197,4,123.2,492.8
15106,7562,316,3,261.73,785.19
15107,7562,409,1,377.82,377.82
15108,7563,172,4,80.89,323.56
15109,7563,299,2,38.76,77.52
15110,7563,455,4,394.47,1577.88
15111,7564,254,2,119.61,239.22
15112,7564,271,2,361.12,722.24
15113,7564,285,5,255.06,1275.3
15114,7565,440,3,54.75,164.25
15115,7565,189,2,384.53,769.06
15116,7565,222,5,410.19,2050.95
15117,7566,64,3,170.12,510.36
15118,7566,257,3,349.99,1049.97
15119,7567,191,4,145.4,581.6
15120,7568,184,2,486.67,973.34
15121,7569,326,5,292.99,1464.95
15122,7569,264,3,291.79,875.37
15123,7570,239,1,431.38,431.38
15124,7571,467,2,474.69,949.38
15125,7571,38,1,156.82,156.82
15126,7572,76,5,314.24,1571.2
15127,7572,496,3,265.52,796.56
15128,7573,25,2,336.07,672.14
15129,7573,159,4,421.24,1684.96
15130,7573,415,3,334.1,1002.3
15131,7574,442,1,471.75,471.75
15132,7574,43,5,291.26,1456.3
15133,7574,160,5,380.05,1900.25
15134,7575,416,1,31.47,31.47
15135,7575,123,3,111.42,334.26
15136,7576,81,2,244.27,488.54
15137,7576,417,2,461.88,923.76
15138,7577,460,5,289.19,1445.95
15139,7578,286,1,39.83,39.83
15140,7579,244,5,486.56,2432.8
15141,7580,225,3,210.4,631.2
15142,7580,262,2,375.71,751.42
15143,7580,433,5,354.47,1772.35
15144,7581,230,1,35.55,35.55
15145,7582,332,4,105.21,420.84
15146,7582,486,1,413.53,413.53
15147,7582,428,1,485.79,485.79
15148,7583,480,1,312.39,312.39
15149,7583,98,2,453.43,906.86
15150,7584,10,3,217.48,652.44
15151,7584,378,3,279.51,838.53
15152,7584,52,2,192.72,385.44
15153,7585,299,4,187.12,748.48
15154,7585,179,5,218.85,1094.25
15155,7585,128,2,231.64,463.28
15156,7586,156,4,311.46,1245.84
15157,7586,330,5,425.76,2128.8
15158,7587,279,3,435.69,1307.07
15159,7587,40,2,462.33,924.66
15160,7588,92,3,215.13,645.39
15161,7589,490,3,412.41,1237.23
15162,7589,225,2,460.78,921.56
15163,7589,20,1,436.86,436.86
15164,7590,279,2,50.87,101.74
15165,7590,383,1,468.68,468.68
15166,7591,22,1,156.37,156.37
15167,7591,419,4,475.34,1901.36
15168,7591,379,1,24.97,24.97
15169,7592,119,1,332.39,332.39
15170,7593,208,5,32.25,161.25
15171,7593,357,4,340.31,1361.24
15172,7594,157,1,19.81,19.81
15173,7595,174,5,175.33,876.65
15174,7595,254,1,379.95,379.95
15175,7596,142,2,433.58,867.16
15176,7597,22,1,82.11,82.11
15177,7597,73,4,200.23,800.92
15178,7598,178,4,43.38,173.52
15179,7598,335,1,497.66,497.66
15180,7599,171,2,163.77,327.54
15181,7599,485,1,47.83,47.83
15182,7599,72,4,419.41,1677.64
15183,7600,51,5,284.82,1424.1
15184,7601,498,4,79.5,318.0
15185,7601,257,3,359.69,1079.07
15186,7601,85,3,308.63,925.89
15187,7602,490,1,292.37,292.37
15188,7602,214,2,171.94,343.88
15189,7602,277,5,477.14,2385.7
15190,7603,498,1,68.75,68.75
15191,7603,373,3,240.86,722.58
15192,7604,112,2,111.81,223.62
15193,7604,441,3,206.05,618.15
15194,7605,118,2,149.74,299.48
15195,7605,468,1,267.04,267.04
15196,7606,260,3,365.41,1096.23
15197,7607,64,1,329.36,329.36
15198,7608,49,1,197.1,197.1
15199,7608,363,4,253.96,1015.84
15200,7608,50,2,177.11,354.22
15201,7609,171,2,173.25,346.5
15202,7609,343,5,204.43,1022.15
15203,7610,105,5,156.89,784.45
15204,7611,494,5,46.07,230.35
15205,7611,247,4,77.32,309.28
15206,7612,47,5,474.33,2371.65
15207,7613,104,4,481.68,1926.72
15208,7614,469,2,51.21,102.42
15209,7614,475,5,163.23,816.15
15210,7615,431,3,56.05,168.15
15211,7615,25,5,320.33,1601.65
15212,7615,231,4,257.46,1029.84
15213,7616,116,5,75.48,377.4
15214,7616,440,3,105.71,317.13
15215,7616,165,3,91.38,274.14
15216,7617,411,3,468.02,1404.06
15217,7617,235,3,363.95,1091.85
15218,7617,112,5,442.83,2214.15
15219,7618,145,5,449.89,2249.45
15220,7618,38,4,215.55,862.2
15221,7618,469,1,18.09,18.09
15222,7619,348,3,174.17,522.51
15223,7620,396,2,166.98,333.96
15224,7620,53,4,70.11,280.44
15225,7620,70,5,282.81,1414.05
15226,7621,168,2,211.81,423.62
15227,7622,373,3,115.05,345.15
15228,7623,96,3,379.49,1138.47
15229,7624,29,2,448.24,896.48
15230,7625,226,3,33.46,100.38
15231,7626,33,5,375.89,1879.45
15232,7627,276,4,392.84,1571.36
15233,7628,117,1,117.36,117.36
15234,7628,361,1,307.33,307.33
15235,7629,456,3,334.34,1003.02
15236,7629,157,4,44.2,176.8
15237,7630,481,1,36.82,36.82
15238,7630,148,4,324.75,1299.0
15239,7630,100,2,138.44,276.88
15240,7631,15,3,477.27,1431.81
15241,7632,181,4,252.49,1009.96
15242,7633,456,5,376.16,1880.8
15243,7634,166,4,205.5,822.0
15244,7635,479,5,140.74,703.7
15245,7635,240,5,207.35,1036.75
15246,7635,331,4,25.32,101.28
15247,7636,421,5,80.78,403.9
15248,7636,299,3,241.13,723.39
15249,7637,44,3,432.54,1297.62
15250,7637,261,2,405.28,810.56
15251,7637,418,4,145.52,582.08
15252,7638,496,1,388.89,388.89
15253,7638,56,5,351.54,1757.7
15254,7639,100,1,338.27,338.27
15255,7639,195,5,13.74,68.7
15256,7639,257,1,133.02,133.02
15257,7640,97,2,440.46,880.92
15258,7640,96,1,56.48,56.48
15259,7640,408,5,165.32,826.6
15260,7641,192,3,328.72,986.16
15261,7642,19,2,418.38,836.76
15262,7642,54,2,156.72,313.44
15263,7643,216,4,96.16,384.64
15264,7643,372,5,391.98,1959.9
15265,7644,342,2,86.35,172.7
15266,7644,105,1,329.75,329.75
15267,7645,268,5,258.24,1291.2
15268,7645,302,4,460.93,1843.72
15269,7645,90,2,109.73,219.46
15270,7646,341,3,256.09,768.27
15271,7646,248,1,214.5,214.5
15272,7646,355,3,404.23,1212.69
15273,7647,200,5,379.88,1899.4
15274,7647,276,3,263.58,790.74
15275,7648,171,1,238.72,238.72
15276,7648,85,2,344.85,689.7
15277,7649,216,4,433.47,1733.88
15278,7649,209,2,338.71,677.42
15279,7649,473,1,420.64,420.64
15280,7650,257,1,474.44,474.44
15281,7650,196,4,148.56,594.24
15282,7651,123,4,145.93,583.72
15283,7651,424,3,369.92,1109.76
15284,7652,226,1,191.57,191.57
15285,7652,52,2,474.8,949.6
15286,7653,488,4,411.96,1647.84
15287,7653,440,3,308.41,925.23
15288,7653,348,5,278.56,1392.8
15289,7654,135,3,461.38,1384.14
15290,7655,449,1,167.3,167.3
15291,7655,164,4,344.44,1377.76
15292,7656,209,5,89.94,449.7
15293,7656,479,2,484.53,969.06
15294,7657,352,3,274.82,824.46
15295,7658,232,2,136.87,273.74
15296,7658,21,1,174.87,174.87
15297,7658,404,5,94.73,473.65
15298,7659,443,5,474.25,2371.25
15299,7660,78,2,215.15,430.3
15300,7660,380,4,276.91,1107.64
15301,7660,469,1,22.53,22.53
15302,7661,270,3,379.78,1139.34
15303,7662,344,3,490.13,1470.39
15304,7663,424,1,321.63,321.63
15305,7663,103,3,152.91,458.73
15306,7664,92,3,291.32,873.96
15307,7665,113,2,189.75,379.5
15308,7666,385,3,120.93,362.79
15309,7666,267,5,452.99,2264.95
15310,7667,477,4,279.92,1119.68
15311,7668,52,1,409.08,409.08
15312,7669,408,4,36.76,147.04
15313,7669,307,2,160.94,321.88
15314,7669,209,1,61.96,61.96
15315,7670,268,2,22.02,44.04
15316,7670,486,4,390.03,1560.12
15317,7670,138,5,360.36,1801.8
15318,7671,71,3,12.18,36.54
15319,7671,461,4,27.14,108.56
15320,7671,127,1,420.06,420.06
15321,7672,215,4,396.97,1587.88
15322,7673,486,5,161.03,805.15
15323,7674,321,5,72.66,363.3
15324,7674,101,3,203.17,609.51
15325,7674,113,1,19.08,19.08
15326,7675,255,3,120.4,361.2
15327,7675,380,1,323.35,323.35
15328,7675,38,5,426.39,2131.95
15329,7676,477,3,26.19,78.57
15330,7676,454,2,272.69,545.38
15331,7676,113,1,359.91,359.91
15332,7677,96,3,412.7,1238.1
15333,7678,494,4,13.29,53.16
15334,7678,226,5,95.52,477.6
15335,7678,56,2,286.65,573.3
15336,7679,468,5,208.02,1040.1
15337,7680,288,5,451.72,2258.6
15338,7680,368,4,272.25,1089.0
15339,7680,497,5,361.46,1807.3
15340,7681,403,3,357.09,1071.27
15341,7681,415,2,389.6,779.2
15342,7682,91,2,247.22,494.44
15343,7682,158,1,81.35,81.35
15344,7683,447,1,56.98,56.98
15345,7683,387,4,210.55,842.2
15346,7683,402,5,17.54,87.7
15347,7684,492,2,385.44,770.88
15348,7684,78,5,238.62,1193.1
15349,7685,258,2,423.41,846.82
15350,7685,302,1,357.85,357.85
15351,7686,74,3,339.68,1019.04
15352,7686,367,5,55.36,276.8
15353,7686,118,5,290.72,1453.6
15354,7687,368,5,358.78,1793.9
15355,7687,444,3,388.22,1164.66
15356,7687,136,1,414.89,414.89
15357,7688,248,2,48.49,96.98
15358,7688,322,4,154.37,617.48
15359,7689,42,1,286.29,286.29
15360,7690,407,3,26.87,80.61
15361,7691,153,3,403.64,1210.92
15362,7691,205,3,426.47,1279.41
15363,7692,216,3,26.61,79.83
15364,7693,403,1,282.26,282.26
15365,7693,500,5,27.73,138.65
15366,7693,451,1,286.08,286.08
15367,7694,220,2,302.18,604.36
15368,7695,67,1,348.43,348.43
15369,7695,202,1,49.76,49.76
15370,7695,201,4,226.32,905.28
15371,7696,314,1,439.1,439.1
15372,7697,377,5,480.81,2404.05
15373,7698,369,3,491.81,1475.43
15374,7698,226,4,133.04,532.16
15375,7698,395,3,148.66,445.98
15376,7699,413,3,65.24,195.72
15377,7700,456,3,84.04,252.12
15378,7700,379,5,192.83,964.15
15379,7701,358,1,202.41,202.41
15380,7702,467,3,177.8,533.4
15381,7702,275,3,294.15,882.45
15382,7702,138,5,244.5,1222.5
15383,7703,120,2,87.06,174.12
15384,7704,477,2,194.56,389.12
15385,7704,355,3,135.71,407.13
15386,7704,325,4,459.0,1836.0
15387,7705,364,2,343.56,687.12
15388,7705,16,2,179.34,358.68
15389,7706,340,3,259.62,778.86
15390,7706,498,1,465.69,465.69
15391,7707,376,1,408.8,408.8
15392,7707,474,5,229.81,1149.05
15393,7708,153,4,244.76,979.04
15394,7708,290,4,45.57,182.28
15395,7708,6,3,394.12,1182.36
15396,7709,349,2,368.55,737.1
15397,7710,455,1,469.47,469.47
15398,7710,350,3,97.73,293.19
15399,7710,250,5,168.74,843.7
15400,7711,410,5,416.78,2083.9
15401,7711,366,5,122.43,612.15
15402,7712,496,3,466.68,1400.04
15403,7713,199,1,387.39,387.39
15404,7713,417,5,225.73,1128.65
15405,7713,489,3,154.21,462.63
15406,7714,101,2,65.99,131.98
15407,7714,276,3,319.59,958.77
15408,7714,473,5,391.92,1959.6
15409,7715,155,3,218.18,654.54
15410,7715,351,3,100.76,302.28
15411,7716,381,2,487.44,974.88
15412,7717,279,3,35.44,106.32
15413,7718,249,4,251.0,1004.0
15414,7719,252,3,343.13,1029.39
15415,7719,250,1,209.39,209.39
15416,7720,195,4,311.09,1244.36
15417,7720,64,4,143.35,573.4
15418,7720,286,5,228.83,1144.15
15419,7721,70,4,51.34,205.36
15420,7721,377,3,437.68,1313.04
15421,7721,264,4,103.52,414.08
15422,7722,271,4,22.76,91.04
15423,7722,271,3,194.49,583.47
15424,7723,242,3,319.74,959.22
15425,7723,370,4,401.07,1604.28
15426,7723,17,5,156.48,782.4
15427,7724,299,2,461.68,923.36
15428,7725,177,3,197.68,593.04
15429,7725,36,3,481.7,1445.1
15430,7726,427,1,122.74,122.74
15431,7727,277,3,233.95,701.85
15432,7727,466,5,293.25,1466.25
15433,7727,41,5,253.71,1268.55
15434,7728,321,3,495.39,1486.17
15435,7728,351,1,485.31,485.31
15436,7728,479,5,302.56,1512.8
15437,7729,197,4,47.38,189.52
15438,7729,188,3,52.72,158.16
15439,7730,462,1,300.21,300.21
15440,7731,50,4,398.62,1594.48
15441,7732,4,3,352.38,1057.14
15442,7733,385,2,97.42,194.84
15443,7734,342,1,140.02,140.02
15444,7734,384,4,425.53,1702.12
15445,7735,170,4,182.31,729.24
