transaction_id,customer_id,transaction_date,payment_method
8392,407,2025-03-02,Cash
8393,835,2025-05-19,UPI
8394,928,2025-11-06,UPI
8395,218,2025-10-19,UPI
8396,982,2025-12-12,Net Banking
8397,270,2025-06-02,Net Banking
8398,166,2025-06-16,Net Banking
8399,680,2025-12-06,Cash
8400,681,2025-01-17,UPI
8401,226,2025-04-01,UPI
8402,436,2025-08-13,Credit Card
8403,491,2025-04-06,UPI
8404,581,2025-10-15,UPI
8405,886,2025-11-25,Credit Card
8406,188,2025-02-24,Net Banking
8407,785,2025-03-03,Cash
8408,787,2025-05-10,Cash
8409,935,2025-05-19,Debit Card
8410,577,2025-06-19,Cash
8411,678,2025-12-07,Debit Card
8412,144,2025-10-06,Credit Card
8413,213,2025-03-21,Credit Card
8414,689,2025-09-12,Debit Card
8415,978,2025-06-12,Cash
8416,114,2025-07-04,Cash
8417,9,2025-02-09,Net Banking
8418,93,2025-08-19,Credit Card
8419,378,2025-08-22,Net Banking
8420,521,2025-06-19,Cash
8421,882,2025-07-28,Net Banking
8422,833,2025-12-02,UPI
8423,98,2025-08-26,UPI
8424,718,2025-01-12,UPI
8425,529,2025-05-26,UPI
8426,65,2025-03-08,UPI
8427,837,2025-10-27,Credit Card
8428,960,2025-06-21,Credit Card
8429,359,2025-08-23,UPI
8430,655,2025-06-04,UPI
8431,706,2025-08-24,Credit Card
8432,811,2025-02-09,UPI
8433,942,2025-03-19,Net Banking
8434,539,2025-12-26,Net Banking
8435,688,2025-09-07,Cash
8436,142,2025-12-04,Credit Card
8437,203,2025-06-08,Net Banking
8438,663,2025-06-01,Net Banking
8439,758,2025-12-03,Credit Card
8440,342,2024-12-31,Debit Card
8441,32,2025-05-30,Credit Card
8442,517,2025-08-24,Cash
8443,947,2025-07-05,Debit Card
8444,671,2025-07-14,Cash
8445,70,2025-04-07,Net Banking
8446,328,2025-01-30,Cash
8447,137,2025-01-15,Debit Card
8448,379,2025-01-07,Credit Card
8449,636,2025-02-14,Net Banking
8450,443,2025-02-28,Debit Card
8451,956,2025-04-08,Net Banking
8452,396,2025-09-05,UPI
8453,584,2025-06-23,Credit Card
8454,58,2025-01-03,UPI
8455,820,2025-10-06,Cash
8456,956,2025-02-17,Net Banking
8457,445,2025-09-27,Net Banking
8458,725,2025-01-10,UPI
8459,12,2025-05-29,Credit Card
8460,39,2025-04-15,Debit Card
8461,908,2025-11-28,Cash
8462,81,2025-08-02,UPI
8463,203,2025-07-30,Debit Card
8464,653,2025-03-13,Net Banking
8465,880,2025-03-12,Cash
8466,313,2025-09-30,Debit Card
8467,129,2025-05-20,Credit Card
8468,823,2025-01-21,Net Banking
8469,187,2025-03-14,Debit Card
8470,187,2025-06-09,UPI
8471,157,2025-05-19,Net Banking
8472,766,2025-12-21,Net Banking
8473,438,2025-04-30,Credit Card
8474,592,2025-03-07,Debit Card
8475,636,2025-03-30,Net Banking
8476,109,2025-05-19,Cash
8477,462,2025-05-01,Debit Card
8478,701,2025-06-01,UPI
8479,541,2025-08-21,Credit Card
8480,681,2025-09-09,Cash
8481,509,2025-12-19,Net Banking
8482,958,2025-10-27,Net Banking
8483,449,2025-01-07,Debit Card
8484,511,2025-03-23,Debit Card
8485,602,2025-05-13,Cash
8486,645,2025-09-11,Debit Card
8487,121,2025-09-22,Credit Card
8488,227,2025-01-30,Net Banking
8489,301,2025-02-24,Cash
8490,698,2025-05-16,Net Banking
8491,96,2025-04-13,Net Banking
8492,267,2025-10-19,Credit Card
8493,796,2025-05-04,UPI
8494,163,2025-09-28,Net Banking
8495,196,2025-03-09,Debit Card
8496,770,2025-02-01,Net Banking
8497,183,2025-10-11,Cash
8498,830,2025-05-07,Credit Card
8499,961,2025-03-29,UPI
8500,741,2025-10-08,Debit Card
8501,181,2025-09-25,UPI
8502,563,2024-12-29,UPI
8503,624,2025-03-31,Cash
8504,4,2025-04-25,UPI
8505,163,2025-01-18,Credit Card
8506,917,2025-11-13,Cash
8507,618,2025-06-09,UPI
8508,827,2025-08-17,Cash
8509,405,2025-10-22,Net Banking
8510,75,2025-02-21,Credit Card
8511,557,2025-07-02,Net Banking
8512,961,2025-08-03,UPI
8513,212,2025-11-05,Debit Card
8514,542,2025-08-17,Net Banking
8515,713,2025-02-19,UPI
8516,249,2025-04-08,Net Banking
8517,795,2025-06-12,Cash
8518,675,2025-06-23,Net Banking
8519,751,2025-06-06,Credit Card
8520,61,2025-12-13,UPI
8521,454,2025-09-20,Cash
8522,284,2025-03-13,Debit Card
8523,37,2025-04-30,Debit Card
8524,694,2025-12-12,UPI
8525,86,2025-10-11,Cash
8526,133,2025-08-22,UPI
8527,119,2025-04-27,UPI
8528,232,2025-05-03,Debit Card
8529,272,2025-05-04,Debit Card
8530,816,2025-10-22,UPI
8531,192,2025-02-03,UPI
8532,102,2025-10-14,Cash
8533,848,2025-09-16,Cash
8534,50,2025-10-31,UPI
8535,37,2025-09-16,Net Banking
8536,41,2025-01-21,Cash
8537,500,2025-05-28,Credit Card
8538,290,2025-05-13,Net Banking
8539,580,2025-12-01,Cash
8540,686,2025-05-21,Debit Card
8541,727,2025-03-05,Cash
8542,206,2025-05-12,UPI
8543,726,2025-02-26,UPI
8544,578,2025-04-08,Cash
8545,191,2025-09-26,UPI
8546,221,2024-12-30,Debit Card
8547,23,2025-03-25,Credit Card
8548,496,2025-10-31,Net Banking
8549,596,2025-08-10,Debit Card
8550,373,2025-05-14,Debit Card
8551,704,2025-01-09,Net Banking
8552,56,2025-07-05,Credit Card
8553,95,2025-10-05,Debit Card
8554,586,2025-08-15,UPI
8555,125,2025-02-09,Net Banking
8556,130,2025-05-27,Credit Card
8557,165,2025-03-08,UPI
8558,738,2025-05-08,UPI
8559,963,2025-04-22,Credit Card
8560,877,2025-11-13,Debit Card
8561,353,2025-03-21,Cash
8562,672,2025-04-02,UPI
8563,20,2025-12-04,UPI
8564,232,2025-04-02,Net Banking
8565,534,2025-01-07,UPI
8566,476,2025-04-29,Debit Card
8567,921,2025-05-23,Debit Card
8568,990,2025-09-05,Cash
8569,138,2025-06-07,UPI
8570,908,2025-04-06,Credit Card
8571,223,2025-04-17,Debit Card
8572,423,2025-07-26,Net Banking
8573,118,2025-07-26,Cash
8574,603,2025-07-02,Net Banking
8575,782,2025-09-28,Debit Card
8576,842,2025-07-18,Net Banking
8577,250,2025-03-05,Debit Card
8578,107,2025-02-10,Credit Card
8579,801,2025-06-02,UPI
8580,777,2025-09-07,Credit Card
8581,658,2025-05-18,Cash
8582,94,2025-02-13,Debit Card
8583,592,2025-02-21,Credit Card
8584,732,2025-12-07,Net Banking
8585,166,2025-07-05,UPI
8586,76,2025-05-11,Credit Card
8587,940,2025-09-16,UPI
8588,79,2025-12-22,Debit Card
8589,537,2025-10-24,Debit Card
8590,86,2025-05-17,Cash
8591,645,2025-02-16,UPI
8592,98,2025-10-08,UPI
8593,453,2025-08-08,Debit Card
8594,998,2025-01-02,Net Banking
8595,832,2025-09-02,Debit Card
8596,435,2025-09-16,Cash
8597,555,2025-04-15,Net Banking
8598,747,2025-02-16,Cash
8599,737,2025-07-05,Debit Card
8600,885,2025-12-17,UPI
8601,867,2025-05-07,Cash
8602,602,2025-07-23,Cash
8603,155,2025-08-31,Cash
8604,381,2025-05-15,Net Banking
8605,678,2025-09-26,Net Banking
8606,597,2025-04-08,Cash
8607,628,2025-02-09,UPI
8608,191,2025-07-23,UPI
8609,477,2025-03-05,Credit Card
8610,19,2025-07-21,Debit Card
8611,434,2025-12-12,Debit Card
8612,110,2025-05-14,Credit Card
8613,287,2025-03-25,Credit Card
8614,478,2025-10-27,Debit Card
8615,22,2025-02-04,Net Banking
8616,659,2025-04-18,Cash
8617,247,2025-10-30,Credit Card
8618,298,2025-02-02,Debit Card
8619,472,2025-12-19,Net Banking
8620,681,2025-06-16,Cash
8621,441,2025-02-26,UPI
8622,850,2025-06-13,Cash
8623,673,2025-02-27,Debit Card
8624,522,2025-11-18,Debit Card
8625,155,2025-05-10,Credit Card
8626,668,2025-10-02,UPI
8627,285,2025-10-03,Cash
8628,971,2025-09-27,Net Banking
8629,358,2024-12-26,Credit Card
8630,163,2025-11-13,UPI
8631,54,2025-05-21,Cash
8632,112,2025-04-13,Credit Card
8633,576,2025-05-11,UPI
8634,539,2025-04-02,Net Banking
8635,391,2025-09-22,Cash
8636,325,2025-05-05,Debit Card
8637,867,2025-11-02,Debit Card
8638,858,2025-10-03,Credit Card
8639,106,2025-06-05,Debit Card
8640,201,2025-09-12,Credit Card
8641,1000,2025-09-13,Cash
8642,953,2025-09-03,Cash
8643,657,2025-02-05,Credit Card
8644,5,2025-08-20,Net Banking
8645,833,2025-02-24,Cash
8646,340,2025-06-24,Cash
8647,777,2025-01-31,Net Banking
8648,970,2025-06-11,Debit Card
8649,342,2025-08-09,Net Banking
8650,29,2025-12-17,Credit Card
8651,430,2025-09-03,Debit Card
8652,660,2025-07-10,Net Banking
8653,489,2025-03-26,Cash
8654,534,2025-04-27,Debit Card
8655,345,2025-06-08,Net Banking
8656,442,2025-02-01,Credit Card
8657,695,2025-08-06,Cash
8658,336,2025-06-20,Net Banking
8659,822,2025-08-27,Net Banking
8660,592,2025-09-06,UPI
8661,657,2025-10-17,Net Banking
8662,480,2025-08-06,Net Banking
8663,288,2025-07-26,Cash
8664,386,2025-01-12,Debit Card
8665,207,2025-09-30,UPI
8666,928,2025-08-27,Credit Card
8667,197,2025-10-26,UPI
8668,216,2025-06-26,Net Banking
8669,424,2025-11-12,Cash
8670,709,2025-09-26,Cash
8671,963,2025-06-02,UPI
8672,221,2025-03-27,Net Banking
8673,367,2025-01-24,Net Banking
8674,688,2025-04-11,UPI
8675,983,2025-07-14,Credit Card
8676,308,2025-03-23,Net Banking
8677,710,2025-12-24,Cash
8678,23,2025-08-21,Cash
8679,26,2025-06-09,Cash
8680,747,2025-08-15,Debit Card
8681,35,2025-09-14,Cash
8682,958,2025-09-21,UPI
8683,442,2025-05-03,Cash
8684,601,2025-05-02,Credit Card
8685,391,2025-09-06,UPI
8686,708,2025-09-24,Credit Card
8687,81,2025-03-31,Net Banking
8688,542,2025-06-16,Cash
8689,220,2025-07-08,Debit Card
8690,7,2025-11-05,Credit Card
8691,259,2025-01-11,Debit Card
8692,982,2025-03-15,Debit Card
8693,875,2025-04-13,UPI
8694,877,2025-12-04,Cash
8695,184,2025-07-02,Credit Card
8696,636,2025-12-22,Credit Card
8697,162,2025-03-11,Net Banking
8698,523,2025-10-28,Cash
8699,868,2025-01-08,UPI
8700,766,2025-04-14,Cash
8701,438,2025-02-27,Net Banking
8702,555,2025-11-10,Net Banking
8703,785,2025-01-03,Net Banking
8704,704,2025-07-01,Credit Card
8705,945,2025-07-13,UPI
8706,704,2025-11-09,UPI
8707,26,2025-06-17,Debit Card
8708,119,2025-05-11,UPI
8709,648,2025-10-17,Credit Card
8710,990,2025-01-08,Debit Card
8711,147,2025-03-30,UPI
8712,607,2025-11-16,Debit Card
8713,80,2025-06-08,Cash
8714,425,2025-05-18,Cash
8715,264,2025-02-05,UPI
8716,826,2025-10-07,Net Banking
8717,720,2025-07-26,Net Banking
8718,938,2025-08-27,Cash
8719,971,2025-11-27,Debit Card
8720,947,2025-01-05,Credit Card
8721,280,2025-10-20,Debit Card
8722,75,2025-05-01,Net Banking
8723,126,2025-08-01,Net Banking
8724,119,2025-08-05,Net Banking
8725,105,2025-08-19,UPI
8726,321,2025-03-12,Debit Card
8727,513,2025-09-19,Cash
8728,191,2025-02-28,Credit Card
8729,462,2025-02-15,Debit Card
8730,897,2025-03-11,Cash
8731,826,2025-07-29,Cash
8732,341,2025-03-22,Credit Card
8733,217,2025-08-10,UPI
8734,73,2025-03-05,Credit Card
8735,438,2025-09-26,Cash
8736,162,2025-09-03,Credit Card
8737,888,2025-09-16,Net Banking
8738,529,2025-05-11,Net Banking
8739,618,2025-08-25,Credit Card
8740,394,2025-04-03,Credit Card
8741,240,2025-09-30,Cash
8742,741,2025-04-17,Net Banking
8743,596,2025-10-16,Cash
8744,210,2025-03-19,UPI
8745,805,2025-04-29,Debit Card
8746,194,2025-12-23,Cash
8747,429,2025-01-07,Net Banking
8748,839,2025-03-27,Debit Card
8749,369,2025-12-24,Debit Card
8750,884,2025-01-22,Cash
8751,162,2025-07-02,Debit Card
8752,138,2025-03-09,Credit Card
8753,728,2025-01-29,Cash
8754,942,2025-11-26,Cash
8755,688,2025-10-18,Cash
8756,592,2025-12-24,UPI
8757,230,2024-12-26,Credit Card
8758,724,2025-01-31,Debit Card
8759,91,2024-12-27,UPI
8760,882,2025-01-15,Cash
8761,201,2025-05-07,Net Banking
8762,919,2025-11-22,UPI
8763,875,2025-01-27,Cash
8764,37,2025-04-28,Cash
8765,684,2025-11-09,Net Banking
8766,978,2025-11-17,Debit Card
8767,53,2025-05-04,Net Banking
8768,843,2025-12-22,UPI
8769,119,2025-08-13,Credit Card
8770,149,2025-06-26,Net Banking
8771,801,2025-01-30,UPI
8772,397,2025-06-04,Credit Card
8773,589,2025-01-09,Debit Card
8774,94,2025-11-23,Debit Card
8775,540,2025-05-22,Cash
8776,283,2025-01-22,Cash
8777,848,2025-06-29,Credit Card
8778,324,2025-01-17,Credit Card
8779,123,2025-09-18,Net Banking
8780,269,2025-04-02,Cash
8781,945,2025-07-26,UPI
8782,152,2025-04-19,Net Banking
8783,425,2025-09-29,Net Banking
8784,551,2025-10-23,Net Banking
8785,783,2025-02-22,Credit Card
8786,522,2025-06-06,Net Banking
8787,433,2025-02-05,Debit Card
8788,328,2025-09-06,Debit Card
8789,19,2025-12-19,Net Banking
8790,773,2025-10-20,Net Banking
8791,933,2025-03-24,Debit Card
8792,787,2025-10-05,UPI
8793,103,2025-12-17,Net Banking
8794,695,2025-04-02,UPI
8795,485,2025-06-12,Credit Card
8796,483,2025-11-04,Debit Card
8797,341,2025-06-10,Cash
8798,280,2025-06-22,Net Banking
8799,449,2025-11-01,Debit Card
8800,31,2025-03-22,Credit Card
8801,556,2025-06-07,UPI
8802,544,2025-06-26,Debit Card
8803,122,2025-07-24,Credit Card
8804,910,2025-01-18,Net Banking
8805,802,2025-08-09,Cash
8806,772,2025-07-23,Credit Card
8807,312,2025-02-03,Cash
8808,437,2025-12-21,Credit Card
8809,196,2025-03-28,Cash
8810,639,2025-05-30,UPI
8811,977,2025-07-24,Debit Card
8812,855,2025-05-13,Net Banking
8813,199,2025-12-02,Debit Card
8814,878,2025-12-17,Net Banking
8815,398,2025-05-12,Net Banking
8816,527,2025-02-21,Net Banking
8817,150,2025-03-13,Debit Card
8818,484,2025-04-01,Net Banking
8819,202,2025-10-12,UPI
8820,790,2025-05-16,UPI
8821,896,2025-02-08,UPI
8822,847,2025-12-12,Credit Card
8823,395,2025-09-22,Net Banking
8824,4,2025-02-12,UPI
8825,685,2025-11-01,Cash
8826,471,2025-08-05,Credit Card
8827,898,2025-03-30,Debit Card
8828,453,2025-04-10,Net Banking
8829,394,2025-08-11,UPI
8830,113,2025-10-22,UPI
8831,732,2025-09-11,Debit Card
8832,666,2025-04-24,Cash
8833,220,2025-06-07,Debit Card
8834,613,2025-09-25,UPI
8835,364,2025-12-04,Credit Card
8836,477,2025-02-10,Credit Card
8837,411,2025-01-03,UPI
8838,654,2025-04-29,Credit Card
8839,612,2025-04-05,Debit Card
8840,1000,2025-01-09,Cash
8841,849,2025-09-20,UPI
8842,152,2025-07-15,Credit Card
8843,495,2025-03-16,Cash
8844,890,2025-03-26,Debit Card
8845,907,2025-04-08,Credit Card
8846,630,2025-04-13,Net Banking
8847,806,2025-01-26,Credit Card
8848,837,2025-03-19,Cash
8849,962,2025-05-17,Cash
8850,884,2025-11-11,Cash
8851,457,2025-01-04,UPI
8852,469,2025-12-06,Credit Card
8853,836,2025-03-05,Debit Card
8854,973,2025-04-18,Cash
8855,508,2025-09-11,UPI
8856,597,2025-08-03,Cash
8857,431,2025-10-14,UPI
8858,519,2024-12-27,Net Banking
8859,33,2024-12-30,UPI
8860,766,2025-09-28,UPI
8861,761,2025-05-07,Debit Card
8862,355,2025-07-28,Debit Card
8863,267,2025-08-05,Net Banking
8864,986,2024-12-26,Cash
8865,749,2025-03-05,UPI
8866,917,2025-04-05,Credit Card
8867,3,2025-09-22,Debit Card
8868,646,2025-06-25,Credit Card
8869,109,2025-03-23,Credit Card
8870,531,2025-09-01,Cash
8871,687,2025-07-17,Credit Card
8872,576,2025-06-27,Debit Card
8873,270,2025-05-12,Cash
8874,704,2025-02-28,Debit Card
8875,737,2025-03-01,UPI
8876,687,2025-04-19,Cash
8877,817,2025-10-31,Debit Card
8878,363,2025-08-29,Debit Card
8879,974,2025-05-06,Net Banking
8880,477,2025-07-08,Credit Card
8881,696,2025-09-08,Net Banking
8882,778,2025-06-19,Debit Card
8883,501,2025-06-01,Credit Card
8884,310,2025-04-14,Debit Card
8885,585,2024-12-31,UPI
8886,849,2025-11-18,UPI
8887,95,2025-07-29,Credit Card
8888,260,2025-08-09,Credit Card
8889,417,2025-12-19,Net Banking
8890,672,2025-07-05,UPI
8891,549,2025-04-10,Cash
8892,799,2025-09-16,Credit Card
8893,563,2025-05-25,Cash
8894,667,2025-11-28,Cash
8895,606,2025-09-10,Net Banking
8896,662,2025-09-02,Net Banking
8897,692,2025-12-22,Debit Card
8898,244,2025-11-16,UPI
8899,764,2025-06-14,Cash
8900,881,2025-07-15,Net Banking
8901,815,2025-10-31,Credit Card
8902,631,2025-02-10,UPI
8903,432,2025-04-15,Cash
8904,383,2025-05-30,Credit Card
8905,714,2025-07-09,Cash
8906,83,2025-05-01,Debit Card
8907,729,2025-01-26,Credit Card
8908,234,2025-11-21,UPI
8909,937,2025-08-13,Credit Card
8910,954,2025-10-29,Cash
8911,818,2025-01-17,Debit Card
8912,724,2025-06-16,Net Banking
8913,665,2025-06-23,Cash
8914,902,2025-12-25,UPI
8915,211,2025-01-26,Net Banking
8916,859,2025-03-31,Credit Card
8917,293,2025-08-27,Cash
8918,47,2025-09-27,Credit Card
8919,609,2025-06-25,UPI
8920,14,2024-12-28,Credit Card
8921,613,2025-11-15,Debit Card
8922,971,2025-07-09,Cash
8923,804,2025-08-06,Net Banking
8924,794,2025-01-29,Credit Card
8925,855,2025-04-21,Net Banking
8926,206,2025-05-20,Cash
8927,761,2025-02-02,Debit Card
8928,122,2025-01-25,Credit Card
8929,255,2025-07-20,Credit Card
8930,945,2025-04-13,Debit Card
8931,7,2025-02-14,Debit Card
8932,352,2025-07-15,Net Banking
8933,331,2025-03-24,UPI
8934,789,2025-12-04,Credit Card
8935,710,2025-10-02,Credit Card
8936,115,2025-09-27,Debit Card
8937,272,2025-11-29,Credit Card
8938,218,2025-05-22,Credit Card
8939,993,2025-09-06,Credit Card
8940,515,2025-01-15,Net Banking
8941,248,2025-03-06,UPI
8942,230,2025-07-30,Net Banking
8943,924,2025-04-05,UPI
8944,781,2025-07-31,Credit Card
8945,815,2025-03-04,Debit Card
8946,530,2025-03-25,Credit Card
8947,310,2025-02-03,Credit Card
8948,199,2025-10-31,Cash
8949,295,2025-03-16,Credit Card
8950,729,2025-02-04,Credit Card
8951,408,2025-12-20,Net Banking
8952,993,2025-01-24,Debit Card
8953,913,2025-02-24,Credit Card
8954,579,2025-01-05,Cash
8955,389,2025-10-02,Net Banking
8956,445,2025-11-28,Cash
8957,859,2025-05-16,UPI
8958,162,2025-10-31,Credit Card
8959,745,2025-01-29,UPI
8960,598,2025-05-12,Debit Card
8961,459,2025-05-09,UPI
8962,132,2025-06-25,UPI
8963,147,2025-11-23,Debit Card
8964,641,2025-08-19,Cash
8965,869,2025-01-21,UPI
8966,190,2025-01-16,Debit Card
8967,819,2025-07-06,Credit Card
8968,929,2025-05-27,UPI
8969,328,2024-12-30,Debit Card
8970,282,2025-08-13,Cash
8971,523,2025-09-09,Cash
8972,13,2025-08-21,Cash
8973,14,2025-12-16,Cash
8974,992,2025-11-10,UPI
8975,877,2024-12-30,Net Banking
8976,936,2025-07-13,Net Banking
8977,108,2025-06-08,Credit Card
8978,776,2025-12-24,UPI
8979,620,2025-07-14,Cash
8980,991,2025-01-18,Debit Card
8981,746,2025-01-13,Cash
8982,261,2025-06-18,Cash
8983,224,2025-11-03,Credit Card
8984,246,2025-05-15,Credit Card
8985,854,2025-04-27,UPI
8986,827,2025-03-31,UPI
8987,167,2025-08-20,Credit Card
8988,581,2025-08-01,Net Banking
8989,916,2025-04-01,Debit Card
8990,985,2025-09-16,Net Banking
8991,262,2025-03-19,Credit Card
8992,555,2025-02-22,UPI
8993,69,2025-10-08,Debit Card
8994,740,2025-07-15,Credit Card
8995,509,2025-06-28,Debit Card
8996,800,2025-11-30,Debit Card
8997,282,2025-10-04,Credit Card
8998,73,2025-06-24,Credit Card
8999,773,2025-04-14,UPI
9000,522,2025-12-22,Credit Card
9001,969,2025-06-27,Net Banking
9002,440,2025-03-06,UPI
9003,484,2025-05-02,Cash
9004,588,2025-08-23,Credit Card
9005,35,2025-10-23,UPI
9006,521,2025-06-08,Cash
9007,947,2025-03-21,Debit Card
9008,568,2025-05-28,Net Banking
9009,44,2025-03-09,Net Banking
9010,127,2025-02-16,Cash
9011,973,2025-11-29,Credit Card
9012,722,2025-05-08,UPI
9013,937,2025-10-07,Cash
9014,817,2025-11-27,Cash
9015,556,2025-08-10,Debit Card
9016,619,2025-07-09,Credit Card
9017,344,2025-08-10,Net Banking
9018,746,2025-10-12,UPI
9019,836,2025-08-07,Credit Card
9020,569,2025-10-10,Credit Card
9021,243,2025-08-11,Net Banking
9022,670,2025-12-15,UPI
9023,135,2025-04-25,Credit Card
9024,666,2025-07-22,Net Banking
9025,311,2025-06-30,Net Banking
9026,54,2025-05-09,UPI
9027,70,2025-01-19,Net Banking
9028,569,2025-10-04,Credit Card
9029,818,2025-05-04,Credit Card
9030,482,2025-03-08,Cash
9031,587,2025-06-20,Debit Card
9032,51,2025-10-20,UPI
9033,435,2025-08-14,Debit Card
9034,276,2025-11-18,UPI
9035,867,2025-01-08,UPI
9036,135,2025-10-28,Cash
9037,386,2025-09-25,UPI
9038,619,2025-09-25,Net Banking
9039,415,2025-12-12,Cash
9040,91,2025-11-26,UPI
9041,349,2025-01-25,Debit Card
9042,794,2025-12-05,Cash
9043,419,2025-01-23,Net Banking
9044,538,2025-08-13,Debit Card
9045,170,2025-01-03,Debit Card
9046,569,2025-07-07,Net Banking
9047,535,2025-04-17,Net Banking
9048,97,2024-12-27,Cash
9049,803,2025-11-16,Credit Card
9050,411,2025-08-27,UPI
9051,81,2025-12-19,Cash
9052,178,2025-06-07,Credit Card
9053,794,2025-10-24,Debit Card
9054,680,2025-04-20,Net Banking
9055,812,2025-01-15,Credit Card
9056,524,2025-09-30,Credit Card
9057,928,2025-04-04,Credit Card
9058,385,2025-05-18,Cash
9059,435,2025-05-25,Net Banking
9060,294,2025-07-01,Cash
9061,467,2025-11-14,UPI
9062,149,2025-03-18,Cash
9063,863,2025-02-19,Credit Card
9064,316,2025-03-07,Cash
9065,374,2025-12-20,Net Banking
9066,905,2025-09-20,Net Banking
9067,474,2025-02-26,Debit Card
9068,299,2025-07-19,Debit Card
9069,754,2025-08-01,Cash
9070,144,2025-02-19,Cash
9071,293,2025-07-11,Debit Card
9072,257,2025-03-28,Credit Card
9073,746,2025-07-20,Credit Card
9074,729,2025-03-31,Debit Card
9075,744,2025-01-13,Credit Card
9076,197,2025-11-13,Cash
9077,182,2025-10-19,Debit Card
9078,873,2025-07-19,UPI
9079,841,2025-09-23,UPI
9080,308,2025-10-23,Net Banking
9081,870,2025-10-01,UPI
9082,501,2025-06-08,UPI
9083,925,2024-12-26,Net Banking
9084,766,2025-04-26,Cash
9085,49,2025-06-28,Cash
9086,575,2025-07-10,Debit Card
9087,302,2025-10-06,Cash
9088,445,2025-08-11,Credit Card
9089,588,2025-10-11,Debit Card
9090,653,2025-03-04,UPI
9091,423,2025-06-02,Cash
9092,606,2025-05-26,UPI
9093,635,2025-04-21,Credit Card
9094,494,2025-11-27,Credit Card
9095,30,2025-07-16,Credit Card
9096,647,2025-01-28,Debit Card
9097,648,2025-03-06,UPI
9098,827,2025-08-12,Debit Card
9099,621,2025-06-07,Debit Card
9100,964,2025-10-12,Debit Card
9101,520,2025-05-21,Net Banking
9102,956,2025-06-15,Credit Card
9103,357,2025-07-27,UPI
9104,471,2025-05-31,UPI
9105,852,2025-03-05,UPI
9106,396,2025-10-23,Debit Card
9107,505,2025-12-04,Cash
9108,371,2025-05-28,Net Banking
9109,58,2025-03-30,Net Banking
9110,553,2025-07-29,Cash
9111,772,2025-03-27,Net Banking
9112,576,2025-10-14,Debit Card
9113,570,2025-05-27,Cash
9114,322,2025-09-23,Debit Card
9115,292,2025-06-21,Credit Card
9116,53,2025-09-09,Debit Card
9117,365,2025-09-07,UPI
9118,48,2025-01-14,Cash
9119,390,2025-03-06,Net Banking
9120,480,2025-07-14,UPI
9121,319,2025-05-15,Credit Card
9122,827,2025-05-10,Credit Card
9123,374,2025-11-24,Net Banking
9124,962,2025-04-29,UPI
9125,388,2025-08-11,Credit Card
9126,911,2025-08-01,Credit Card
9127,535,2025-03-27,Debit Card
9128,704,2025-05-15,Net Banking
9129,835,2025-04-05,Cash
9130,604,2025-02-26,Credit Card
9131,41,2025-06-24,Net Banking
9132,630,2025-09-12,Debit Card
9133,976,2025-11-25,Credit Card
9134,358,2025-01-24,Cash
9135,153,2025-09-02,UPI
9136,924,2025-09-19,Cash
9137,723,2025-06-22,Net Banking
9138,669,2025-05-04,Credit Card
9139,492,2025-09-30,Net Banking
9140,137,2025-03-25,Net Banking
9141,298,2025-04-18,Credit Card
9142,380,2025-07-12,Debit Card
9143,785,2025-05-16,Debit Card
9144,753,2025-10-15,Debit Card
9145,145,2025-05-26,UPI
9146,756,2025-07-19,UPI
9147,671,2025-07-08,Debit Card
9148,597,2025-10-28,Net Banking
9149,336,2025-01-22,Cash
9150,260,2025-11-30,Debit Card
9151,966,2025-02-24,Cash
9152,70,2025-06-03,Cash
9153,893,2025-07-26,Cash
9154,860,2025-07-16,Cash
9155,444,2025-02-21,Cash
9156,981,2025-06-09,Net Banking
9157,214,2025-06-05,Cash
9158,663,2025-10-08,UPI
9159,178,2025-10-12,UPI
9160,328,2025-07-18,UPI
9161,232,2025-01-11,Net Banking
9162,535,2025-07-21,Credit Card
9163,963,2025-03-05,UPI
9164,891,2025-07-11,Debit Card
9165,674,2025-08-23,Credit Card
9166,336,2025-10-07,Cash
9167,196,2025-08-25,Debit Card
9168,51,2025-11-14,Credit Card
9169,143,2025-07-30,Debit Card
9170,47,2025-04-15,UPI
9171,831,2025-09-05,Cash
9172,455,2025-11-09,Credit Card
9173,729,2025-03-04,Net Banking
9174,74,2025-05-19,Net Banking
9175,845,2025-09-04,Cash
9176,212,2025-03-01,Net Banking
9177,823,2025-03-08,UPI
9178,577,2025-08-27,Credit Card
9179,146,2025-11-27,Credit Card
9180,350,2025-09-14,Debit Card
9181,816,2025-04-29,Cash
9182,36,2025-11-18,UPI
9183,442,2025-01-09,Credit Card
9184,258,2025-11-15,Credit Card
9185,60,2025-05-11,Debit Card
9186,592,2025-09-05,Credit Card
9187,841,2025-06-07,Net Banking
9188,365,2025-03-31,Net Banking
9189,199,2025-08-22,Debit Card
9190,66,2025-11-28,Cash
9191,406,2025-12-24,Net Banking
9192,508,2025-10-21,Cash
9193,130,2025-02-08,Debit Card
9194,607,2025-03-02,UPI
9195,721,2025-06-15,Cash
9196,268,2025-07-05,Debit Card
9197,737,2025-04-17,Debit Card
9198,871,2025-09-07,Net Banking
9199,515,2025-03-18,Credit Card
9200,992,2025-06-19,Net Banking
9201,377,2025-06-20,Debit Card
9202,871,2025-03-21,Net Banking
9203,658,2025-04-29,Net Banking
9204,101,2025-04-30,Cash
