transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount
7649,2025-06-25,264,209,2,148.45,296.90
7649,2025-06-25,264,473,1,341.31,341.31
7650,2025-04-04,818,257,1,265.71,265.71
7650,2025-04-04,818,196,4,305.3,1221.2
7651,2025-01-24,640,123,4,165.07,660.28
7651,2025-01-24,640,424,3,321.07,963.21
7652,2025-03-11,119,226,1,285.54,285.54
7652,2025-03-11,119,52,2,420.33,840.66
7653,2025-03-19,645,488,4,209.37,837.48
7653,2025-03-19,645,440,3,475.31,1425.93
7653,2025-03-19,645,348,5,231.55,1157.75
7654,2025-07-31,123,135,3,220.51,661.53
7655,2025-06-20,517,449,1,119.8,119.8
7655,2025-06-20,517,164,4,310.9,1243.6
7656,2025-03-15,657,209,5,148.45,742.25
7656,2025-03-15,657,479,2,301.68,603.36
7657,2025-07-14,779,352,3,164.03,492.09
7658,2025-06-27,905,232,2,59.52,119.04
7658,2025-06-27,905,21,1,141.16,141.16
7658,2025-06-27,905,404,5,153.82,769.10
7659,2025-02-14,377,443,5,255.06,1275.30
7660,2025-01-12,682,78,2,376.98,753.96
7660,2025-01-12,682,380,4,276.01,1104.04
7660,2025-01-12,682,469,1,103.95,103.95
7661,2025-12-23,641,270,3,396.51,1189.53
7662,2025-06-14,686,344,3,177.16,531.48
7663,2025-08-29,177,424,1,321.07,321.07
7663,2025-08-29,177,103,3,239.95,719.85
7664,2025-08-02,422,92,3,468.03,1404.09
7665,2025-01-27,69,113,2,304.92,609.84
7666,2025-08-14,251,385,3,391.11,1173.33
7666,2025-08-14,251,267,5,281.05,1405.25
7667,2025-10-14,286,477,4,442.21,1768.84
7668,2025-11-05,141,52,1,420.33,420.33
7669,2025-05-03,810,408,4,242.36,969.44
7669,2025-05-03,810,307,2,228.49,456.98
7669,2025-05-03,810,209,1,148.45,148.45
7670,2025-05-11,547,268,2,164.18,328.36
7670,2025-05-11,547,486,4,176.54,706.16
7670,2025-05-11,547,138,5,444.05,2220.25
7671,2025-07-31,626,71,3,268.41,805.23
7671,2025-07-31,626,461,4,224.53,898.12
7671,2025-07-31,626,127,1,428.76,428.76
7672,2025-08-20,987,215,4,33.6,134.4
7673,2025-09-08,789,486,5,176.54,882.70
7674,2025-09-27,843,321,5,75.56,377.80
7674,2025-09-27,843,101,3,35.41,106.23
7674,2025-09-27,843,113,1,304.92,304.92
7675,2025-06-24,964,255,3,214.59,643.77
7675,2025-06-24,964,380,1,276.01,276.01
7675,2025-06-24,964,38,5,447.83,2239.15
7676,2025-01-29,35,477,3,442.21,1326.63
7676,2025-01-29,35,454,2,64.77,129.54
7676,2025-01-29,35,113,1,304.92,304.92
7677,2025-09-20,188,96,3,5.28,15.84
7678,2025-04-29,745,494,4,429.76,1719.04
7678,2025-04-29,745,226,5,285.54,1427.70
7678,2025-04-29,745,56,2,278.79,557.58
7679,2025-06-19,562,468,5,253.58,1267.90
7680,2025-10-10,229,288,5,55.84,279.20
7680,2025-10-10,229,368,4,83.83,335.32
7680,2025-10-10,229,497,5,482.27,2411.35
7681,2025-07-01,678,403,3,215.58,646.74
7681,2025-07-01,678,415,2,477.17,954.34
7682,2025-01-15,427,91,2,51.8,103.6
7682,2025-01-15,427,158,1,373.08,373.08
7683,2025-06-21,725,447,1,376.57,376.57
7683,2025-06-21,725,387,4,280.52,1122.08
7683,2025-06-21,725,402,5,341.36,1706.80
7684,2025-10-16,707,492,2,449.67,899.34
7684,2025-10-16,707,78,5,376.98,1884.90
7685,2025-03-15,143,258,2,77.66,155.32
7685,2025-03-15,143,302,1,462.51,462.51
7686,2025-08-16,263,74,3,352.49,1057.47
7686,2025-08-16,263,367,5,394.98,1974.90
7686,2025-08-16,263,118,5,116.6,583.0
7687,2025-08-05,137,368,5,83.83,419.15
7687,2025-08-05,137,444,3,231.57,694.71
7687,2025-08-05,137,136,1,341.46,341.46
7688,2025-05-16,126,248,2,45.08,90.16
7688,2025-05-16,126,322,4,417.63,1670.52
7689,2025-10-13,991,42,1,39.02,39.02
7690,2025-08-10,678,407,3,325.42,976.26
7691,2025-07-06,630,153,3,210.94,632.82
7691,2025-07-06,630,205,3,145.68,437.04
7692,2025-08-24,579,216,3,277.28,831.84
7693,2025-05-08,770,403,1,215.58,215.58
7693,2025-05-08,770,500,5,455.95,2279.75
7693,2025-05-08,770,451,1,117.67,117.67
7694,2025-12-16,310,220,2,26.81,53.62
7695,2025-07-16,323,67,1,301.26,301.26
7695,2025-07-16,323,202,1,141.74,141.74
7695,2025-07-16,323,201,4,437.71,1750.84
7696,2025-08-27,854,314,1,239.74,239.74
7697,2025-12-15,19,377,5,401.94,2009.70
7698,2025-06-10,362,369,3,67.55,202.65
7698,2025-06-10,362,226,4,285.54,1142.16
7698,2025-06-10,362,395,3,171.83,515.49
7699,2024-12-29,751,413,3,496.98,1490.94
7700,2025-08-12,278,456,3,452.55,1357.65
7700,2025-08-12,278,379,5,183.38,916.90
7701,2025-04-30,887,358,1,329.56,329.56
7702,2025-04-28,382,467,3,363.53,1090.59
7702,2025-04-28,382,275,3,25.24,75.72
7702,2025-04-28,382,138,5,444.05,2220.25
7703,2025-03-15,957,120,2,458.95,917.90
7704,2025-05-24,393,477,2,442.21,884.42
7704,2025-05-24,393,355,3,208.41,625.23
7704,2025-05-24,393,325,4,281.87,1127.48
7705,2025-06-27,129,364,2,84.82,169.64
7705,2025-06-27,129,16,2,241.42,482.84
7706,2025-06-09,822,340,3,46.68,140.04
7706,2025-06-09,822,498,1,374.05,374.05
7707,2025-10-19,857,376,1,167.79,167.79
7707,2025-10-19,857,474,5,33.57,167.85
7708,2025-09-11,467,153,4,210.94,843.76
7708,2025-09-11,467,290,4,450.86,1803.44
7708,2025-09-11,467,6,3,388.76,1166.28
7709,2025-04-13,306,349,2,173.73,347.46
7710,2025-07-17,671,455,1,276.92,276.92
7710,2025-07-17,671,350,3,30.8,92.4
7710,2025-07-17,671,250,5,202.45,1012.25
7711,2025-04-14,643,410,5,400.18,2000.90
7711,2025-04-14,643,366,5,223.44,1117.20
7712,2025-07-14,991,496,3,159.99,479.97
7713,2024-12-31,270,199,1,286.28,286.28
7713,2024-12-31,270,417,5,148.93,744.65
7713,2024-12-31,270,489,3,52.69,158.07
7714,2025-02-11,917,101,2,35.41,70.82
7714,2025-02-11,917,276,3,258.44,775.32
7714,2025-02-11,917,473,5,341.31,1706.55
7715,2025-11-19,896,155,3,407.98,1223.94
7715,2025-11-19,896,351,3,87.53,262.59
7716,2025-12-13,192,381,2,313.66,627.32
7717,2025-08-03,84,279,3,204.8,614.4
7718,2025-04-17,612,249,4,492.22,1968.88
7719,2025-01-28,9,252,3,257.9,773.7
7719,2025-01-28,9,250,1,202.45,202.45
7720,2025-05-09,955,195,4,494.68,1978.72
7720,2025-05-09,955,64,4,491.55,1966.20
7720,2025-05-09,955,286,5,46.15,230.75
7721,2025-03-29,601,70,4,24.04,96.16
7721,2025-03-29,601,377,3,401.94,1205.82
7721,2025-03-29,601,264,4,245.93,983.72
7722,2025-01-23,911,271,4,185.88,743.52
7722,2025-01-23,911,271,3,185.88,557.64
7723,2025-07-31,722,242,3,35.44,106.32
7723,2025-07-31,722,370,4,285.74,1142.96
7723,2025-07-31,722,17,5,221.62,1108.10
7724,2025-01-12,237,299,2,383.39,766.78
7725,2025-05-11,577,177,3,184.9,554.7
7725,2025-05-11,577,36,3,12.2,36.6
7726,2025-01-31,584,427,1,410.44,410.44
7727,2025-08-01,540,277,3,328.27,984.81
7727,2025-08-01,540,466,5,477.28,2386.40
7727,2025-08-01,540,41,5,114.35,571.75
7728,2025-12-06,862,321,3,75.56,226.68
7728,2025-12-06,862,351,1,87.53,87.53
7728,2025-12-06,862,479,5,301.68,1508.40
7729,2025-02-28,731,197,4,195.32,781.28
7729,2025-02-28,731,188,3,443.19,1329.57
7730,2025-05-20,246,462,1,412.76,412.76
7731,2025-12-14,641,50,4,166.56,666.24
7732,2024-12-29,519,4,3,472.3,1416.9
7733,2025-07-08,207,385,2,391.11,782.22
7734,2025-02-07,336,342,1,478.74,478.74
7734,2025-02-07,336,384,4,229.07,916.28
7735,2025-03-10,651,170,4,40.78,163.12
7735,2025-03-10,651,146,2,92.21,184.42
7736,2025-11-19,307,339,4,247.5,990.0
7736,2025-11-19,307,81,5,433.63,2168.15
7737,2025-09-22,638,271,1,185.88,185.88
7737,2025-09-22,638,265,3,86.31,258.93
7737,2025-09-22,638,236,1,469.19,469.19
7738,2025-01-01,931,240,2,102.23,204.46
7739,2025-12-24,153,349,3,173.73,521.19
7739,2025-12-24,153,6,2,388.76,777.52
7739,2025-12-24,153,480,2,172.26,344.52
7740,2025-07-13,902,430,5,275.12,1375.60
7741,2025-09-19,523,22,5,420.77,2103.85
7742,2025-03-03,341,452,5,46.98,234.90
7742,2025-03-03,341,340,1,46.68,46.68
7742,2025-03-03,341,10,2,248.75,497.50
7743,2024-12-29,879,235,2,72.25,144.50
7743,2024-12-29,879,278,2,205.91,411.82
7744,2025-12-13,903,104,4,157.58,630.32
7744,2025-12-13,903,258,3,77.66,232.98
7745,2025-08-30,604,378,4,428.55,1714.20
7746,2025-01-07,43,121,2,492.6,985.2
7746,2025-01-07,43,307,4,228.49,913.96
7747,2025-09-01,739,430,3,275.12,825.36
7747,2025-09-01,739,447,4,376.57,1506.28
7748,2025-06-29,514,213,1,312.66,312.66
7748,2025-06-29,514,300,1,119.77,119.77
7749,2025-03-30,621,454,5,64.77,323.85
7749,2025-03-30,621,51,1,108.84,108.84
7749,2025-03-30,621,292,1,242.18,242.18
7750,2025-11-04,718,450,4,101.99,407.96
7750,2025-11-04,718,241,1,269.46,269.46
7750,2025-11-04,718,170,4,40.78,163.12
7751,2025-06-21,292,106,1,180.08,180.08
7751,2025-06-21,292,372,3,20.55,61.65
7751,2025-06-21,292,167,3,224.17,672.51
7752,2025-06-09,776,100,4,220.87,883.48
7752,2025-06-09,776,388,2,317.72,635.44
7753,2025-04-08,526,348,1,231.55,231.55
7754,2025-08-26,323,369,1,67.55,67.55
7754,2025-08-26,323,404,5,153.82,769.10
7755,2025-08-05,72,198,5,373.73,1868.65
7755,2025-08-05,72,136,5,341.46,1707.30
7756,2025-09-18,229,73,2,25.92,51.84
7757,2025-04-09,277,200,1,275.47,275.47
7757,2025-04-09,277,247,4,154.79,619.16
7758,2025-09-14,737,46,3,392.38,1177.14
7758,2025-09-14,737,184,3,72.35,217.05
7758,2025-09-14,737,385,4,391.11,1564.44
7759,2025-01-09,976,306,3,390.91,1172.73
7760,2025-02-22,452,178,1,65.82,65.82
7760,2025-02-22,452,456,3,452.55,1357.65
7761,2025-04-02,99,270,5,396.51,1982.55
7762,2025-11-22,464,248,1,45.08,45.08
7763,2025-09-14,34,407,1,325.42,325.42
7763,2025-09-14,34,392,5,141.55,707.75
7763,2025-09-14,34,397,4,160.06,640.24
7764,2025-05-02,428,442,5,155.41,777.05
7764,2025-05-02,428,413,4,496.98,1987.92
7764,2025-05-02,428,332,5,258.46,1292.30
7765,2025-07-15,617,165,2,78.9,157.8
7766,2025-12-21,192,35,2,246.38,492.76
7766,2025-12-21,192,54,4,221.51,886.04
7766,2025-12-21,192,249,1,492.22,492.22
7767,2025-10-30,241,29,3,178.91,536.73
7768,2025-07-03,187,348,5,231.55,1157.75
7768,2025-07-03,187,157,1,33.43,33.43
7768,2025-07-03,187,335,2,42.9,85.8
7769,2025-10-14,273,73,1,25.92,25.92
7770,2025-01-14,25,15,3,182.7,548.1
7770,2025-01-14,25,116,5,496.51,2482.55
7770,2025-01-14,25,65,4,430.11,1720.44
7771,2025-09-17,519,243,5,457.3,2286.5
7771,2025-09-17,519,217,4,110.51,442.04
7772,2025-06-15,737,412,2,407.79,815.58
7772,2025-06-15,737,249,5,492.22,2461.10
7773,2025-08-22,402,288,5,55.84,279.20
7774,2025-02-20,932,121,1,492.6,492.6
7774,2025-02-20,932,230,2,476.52,953.04
7774,2025-02-20,932,343,4,240.99,963.96
7775,2025-02-03,184,454,3,64.77,194.31
7775,2025-02-03,184,355,5,208.41,1042.05
7776,2025-09-28,821,177,4,184.9,739.6
7776,2025-09-28,821,485,3,492.14,1476.42
7777,2025-12-13,615,9,4,217.36,869.44
7777,2025-12-13,615,466,5,477.28,2386.40
7778,2025-01-19,295,86,1,444.15,444.15
7779,2025-09-04,348,19,2,144.77,289.54
7779,2025-09-04,348,281,3,115.36,346.08
7780,2024-12-28,502,466,5,477.28,2386.40
7780,2024-12-28,502,377,2,401.94,803.88
7781,2025-02-13,606,228,2,404.8,809.6
7781,2025-02-13,606,97,4,113.42,453.68
7782,2025-06-19,131,288,3,55.84,167.52
7783,2025-04-09,666,51,2,108.84,217.68
7783,2025-04-09,666,351,1,87.53,87.53
7784,2025-01-20,790,307,3,228.49,685.47
7784,2025-01-20,790,98,5,14.53,72.65
7785,2025-07-28,183,368,2,83.83,167.66
7785,2025-07-28,183,403,3,215.58,646.74
7785,2025-07-28,183,209,3,148.45,445.35
7786,2025-06-07,360,239,3,469.38,1408.14
7786,2025-06-07,360,41,3,114.35,343.05
7786,2025-06-07,360,395,3,171.83,515.49
7787,2025-11-05,545,409,2,31.26,62.52
7788,2025-09-01,983,331,4,321.18,1284.72
7788,2025-09-01,983,191,4,246.88,987.52
7788,2025-09-01,983,36,4,12.2,48.8
7789,2025-10-28,628,145,2,20.33,40.66
7790,2025-06-06,274,419,4,54.3,217.2
7790,2025-06-06,274,175,3,471.13,1413.39
7790,2025-06-06,274,96,5,5.28,26.40
7791,2025-09-20,843,462,3,412.76,1238.28
7791,2025-09-20,843,211,3,180.66,541.98
7792,2025-06-26,574,365,5,459.25,2296.25
7792,2025-06-26,574,32,3,342.29,1026.87
7792,2025-06-26,574,333,5,312.24,1561.20
7793,2025-04-16,161,123,5,165.07,825.35
7794,2025-01-25,872,478,1,68.54,68.54
7794,2025-01-25,872,422,3,82.75,248.25
7795,2025-03-02,52,406,1,438.28,438.28
7795,2025-03-02,52,212,4,122.95,491.80
7796,2025-10-15,997,87,2,480.44,960.88
7797,2025-10-05,932,29,2,178.91,357.82
7797,2025-10-05,932,208,4,438.21,1752.84
7797,2025-10-05,932,479,2,301.68,603.36
7798,2025-09-04,255,352,4,164.03,656.12
7798,2025-09-04,255,80,5,293.7,1468.5
7798,2025-09-04,255,370,1,285.74,285.74
7799,2025-10-11,847,156,5,182.35,911.75
7800,2025-05-15,115,160,4,241.99,967.96
7800,2025-05-15,115,150,4,72.4,289.6
7801,2025-04-16,565,435,1,122.68,122.68
7802,2025-02-04,1000,94,3,295.93,887.79
7802,2025-02-04,1000,96,4,5.28,21.12
7802,2025-02-04,1000,222,5,80.58,402.90
7803,2025-01-03,80,21,5,141.16,705.80
7803,2025-01-03,80,393,4,263.08,1052.32
7803,2025-01-03,80,441,5,34.49,172.45
7804,2025-03-17,605,423,3,410.7,1232.1
7805,2025-02-26,447,209,1,148.45,148.45
7805,2025-02-26,447,381,4,313.66,1254.64
7806,2025-03-19,326,422,2,82.75,165.50
7806,2025-03-19,326,249,3,492.22,1476.66
7806,2025-03-19,326,190,5,72.61,363.05
7807,2025-07-13,430,445,2,485.73,971.46
7807,2025-07-13,430,433,1,389.95,389.95
7807,2025-07-13,430,499,4,230.52,922.08
7808,2025-04-16,644,158,5,373.08,1865.40
7808,2025-04-16,644,426,5,82.52,412.60
7809,2025-09-02,456,168,5,347.07,1735.35
7810,2025-01-20,841,5,4,314.52,1258.08
7810,2025-01-20,841,104,3,157.58,472.74
7811,2025-08-07,357,86,2,444.15,888.30
7811,2025-08-07,357,468,5,253.58,1267.90
7812,2025-10-20,984,494,2,429.76,859.52
7812,2025-10-20,984,228,5,404.8,2024.0
7812,2025-10-20,984,230,1,476.52,476.52
7813,2025-11-22,85,450,5,101.99,509.95
7813,2025-11-22,85,50,5,166.56,832.80
7813,2025-11-22,85,169,2,460.43,920.86
7814,2025-02-25,77,115,4,365.14,1460.56
7814,2025-02-25,77,486,4,176.54,706.16
7814,2025-02-25,77,268,2,164.18,328.36
7815,2025-09-14,697,101,4,35.41,141.64
7815,2025-09-14,697,113,5,304.92,1524.60
7815,2025-09-14,697,221,1,109.17,109.17
7816,2025-05-13,575,328,4,50.89,203.56
7816,2025-05-13,575,366,3,223.44,670.32
7816,2025-05-13,575,165,1,78.9,78.9
7817,2025-08-21,984,180,4,179.99,719.96
7817,2025-08-21,984,443,4,255.06,1020.24
7817,2025-08-21,984,105,2,58.1,116.2
7818,2025-11-29,471,290,4,450.86,1803.44
7818,2025-11-29,471,329,5,374.27,1871.35
7819,2025-04-28,166,282,1,332.62,332.62
7819,2025-04-28,166,472,3,46.16,138.48
7819,2025-04-28,166,98,2,14.53,29.06
7820,2025-06-25,311,182,5,496.05,2480.25
7820,2025-06-25,311,402,3,341.36,1024.08
7821,2025-10-18,832,462,2,412.76,825.52
7822,2025-05-25,317,441,3,34.49,103.47
7822,2025-05-25,317,13,1,412.47,412.47
7823,2025-01-16,452,95,4,394.98,1579.92
7824,2025-02-27,608,61,1,351.5,351.5
7824,2025-02-27,608,297,5,398.94,1994.70
7824,2025-02-27,608,324,2,113.76,227.52
7825,2025-04-18,921,423,1,410.7,410.7
7826,2025-09-24,125,328,3,50.89,152.67
7826,2025-09-24,125,162,1,147.2,147.2
7827,2025-09-05,637,322,1,417.63,417.63
7827,2025-09-05,637,425,1,165.2,165.2
7827,2025-09-05,637,81,1,433.63,433.63
7828,2025-03-05,457,3,5,498.69,2493.45
7828,2025-03-05,457,451,4,117.67,470.68
7829,2025-04-28,394,499,2,230.52,461.04
7829,2025-04-28,394,135,1,220.51,220.51
7830,2025-02-04,156,468,2,253.58,507.16
7831,2025-09-09,112,276,2,258.44,516.88
7831,2025-09-09,112,9,4,217.36,869.44
7831,2025-09-09,112,257,4,265.71,1062.84
7832,2025-10-14,919,497,5,482.27,2411.35
7832,2025-10-14,919,21,4,141.16,564.64
7833,2025-12-16,516,169,5,460.43,2302.15
7834,2025-10-09,684,434,5,21.02,105.10
7834,2025-10-09,684,290,2,450.86,901.72
7834,2025-10-09,684,181,3,284.33,852.99
7835,2025-06-29,821,438,1,161.16,161.16
7835,2025-06-29,821,183,1,448.54,448.54
7836,2025-01-13,778,18,2,298.7,597.4
7836,2025-01-13,778,37,2,37.4,74.8
7837,2025-08-09,489,1,2,80.6,161.2
7837,2025-08-09,489,87,4,480.44,1921.76
7838,2025-01-17,343,58,2,16.96,33.92
7838,2025-01-17,343,358,5,329.56,1647.80
7839,2025-07-03,379,375,5,445.17,2225.85
7839,2025-07-03,379,127,1,428.76,428.76
7840,2025-01-13,203,119,1,244.81,244.81
7841,2025-04-22,366,273,4,54.12,216.48
7842,2025-02-03,430,425,2,165.2,330.4
7842,2025-02-03,430,246,1,426.74,426.74
7843,2024-12-31,155,239,3,469.38,1408.14
7843,2024-12-31,155,293,4,131.93,527.72
7843,2024-12-31,155,269,1,302.11,302.11
7844,2025-03-22,10,248,4,45.08,180.32
7844,2025-03-22,10,197,5,195.32,976.60
7845,2025-10-10,168,163,4,186.78,747.12
7845,2025-10-10,168,346,4,30.32,121.28
7845,2025-10-10,168,299,2,383.39,766.78
7846,2025-12-26,876,147,2,55.32,110.64
7846,2025-12-26,876,161,1,318.86,318.86
7846,2025-12-26,876,8,3,316.53,949.59
7847,2025-06-01,546,183,2,448.54,897.08
7848,2025-05-03,923,105,4,58.1,232.4
7848,2025-05-03,923,376,4,167.79,671.16
7849,2025-12-14,68,179,2,153.54,307.08
7850,2025-01-30,143,61,5,351.5,1757.5
7851,2025-03-20,32,253,5,358.42,1792.10
7852,2025-11-05,872,153,1,210.94,210.94
7852,2025-11-05,872,227,4,94.86,379.44
7853,2025-12-15,272,287,3,291.36,874.08
7853,2025-12-15,272,422,4,82.75,331.00
7853,2025-12-15,272,44,4,439.63,1758.52
7854,2025-12-21,207,132,1,305.92,305.92
7855,2025-04-26,215,358,1,329.56,329.56
7855,2025-04-26,215,403,3,215.58,646.74
7855,2025-04-26,215,499,1,230.52,230.52
7856,2025-12-24,961,212,2,122.95,245.90
7856,2025-12-24,961,19,5,144.77,723.85
7857,2025-10-17,341,85,1,321.65,321.65
7857,2025-10-17,341,490,1,476.01,476.01
7857,2025-10-17,341,467,4,363.53,1454.12
7858,2025-07-22,937,376,5,167.79,838.95
7858,2025-07-22,937,73,4,25.92,103.68
7859,2025-05-10,681,200,2,275.47,550.94
7859,2025-05-10,681,489,3,52.69,158.07
7859,2025-05-10,681,205,5,145.68,728.40
7860,2025-03-04,791,242,2,35.44,70.88
7861,2025-02-17,359,229,3,296.73,890.19
7861,2025-02-17,359,280,1,13.76,13.76
7861,2025-02-17,359,369,4,67.55,270.20
7862,2025-09-21,459,398,4,71.83,287.32
7862,2025-09-21,459,131,3,398.64,1195.92
7863,2025-12-06,799,180,3,179.99,539.97
7863,2025-12-06,799,144,5,398.79,1993.95
7863,2025-12-06,799,463,3,144.91,434.73
7864,2025-12-24,152,448,1,149.05,149.05
7864,2025-12-24,152,349,1,173.73,173.73
7865,2025-12-24,382,463,3,144.91,434.73
7866,2025-05-04,789,250,2,202.45,404.90
7867,2025-07-13,315,281,1,115.36,115.36
7867,2025-07-13,315,334,1,134.61,134.61
7867,2025-07-13,315,9,2,217.36,434.72
7868,2025-03-20,53,224,3,321.92,965.76
7869,2025-04-15,3,444,4,231.57,926.28
7870,2025-11-26,829,207,3,68.3,204.9
7870,2025-11-26,829,259,4,131.5,526.0
7870,2025-11-26,829,299,1,383.39,383.39
7871,2025-08-04,588,399,2,53.46,106.92
7872,2025-12-24,227,156,3,182.35,547.05
7872,2025-12-24,227,348,4,231.55,926.20
7873,2025-03-16,1000,2,4,287.98,1151.92
7873,2025-03-16,1000,140,1,187.49,187.49
7873,2025-03-16,1000,121,1,492.6,492.6
7874,2025-03-14,612,153,5,210.94,1054.70
7875,2025-09-27,378,320,5,322.83,1614.15
7876,2025-10-08,773,112,4,242.9,971.6
7876,2025-10-08,773,253,2,358.42,716.84
7877,2025-12-05,58,492,3,449.67,1349.01
7877,2025-12-05,58,419,5,54.3,271.5
7878,2025-08-01,530,251,2,152.34,304.68
7879,2025-06-08,325,2,2,287.98,575.96
7880,2025-05-27,726,419,2,54.3,108.6
7880,2025-05-27,726,266,4,468.09,1872.36
7880,2025-05-27,726,309,1,50.9,50.9
7881,2025-10-15,891,325,2,281.87,563.74
7882,2025-01-21,820,371,3,51.41,154.23
7882,2025-01-21,820,414,5,307.45,1537.25
7883,2025-05-27,954,188,1,443.19,443.19
7883,2025-05-27,954,354,3,78.8,236.4
7883,2025-05-27,954,255,5,214.59,1072.95
7884,2025-01-09,417,276,4,258.44,1033.76
7885,2025-05-14,575,279,5,204.8,1024.0
7885,2025-05-14,575,119,3,244.81,734.43
7886,2025-03-02,623,408,4,242.36,969.44
7886,2025-03-02,623,400,2,387.4,774.8
7886,2025-03-02,623,296,4,215.06,860.24
7887,2025-06-02,518,27,5,227.57,1137.85
7888,2025-04-11,798,43,3,278.89,836.67
7888,2025-04-11,798,312,1,333.94,333.94
7888,2025-04-11,798,325,3,281.87,845.61
7889,2025-01-08,702,238,3,472.08,1416.24
7889,2025-01-08,702,344,1,177.16,177.16
7889,2025-01-08,702,304,1,276.08,276.08
7890,2025-11-16,752,485,5,492.14,2460.70
7890,2025-11-16,752,338,3,243.62,730.86
7891,2025-01-29,546,41,4,114.35,457.40
7892,2025-11-14,284,401,4,341.45,1365.80
7892,2025-11-14,284,292,4,242.18,968.72
7893,2025-02-03,45,95,5,394.98,1974.90
7894,2025-06-24,474,88,5,222.45,1112.25
7894,2025-06-24,474,205,1,145.68,145.68
7895,2025-12-26,26,397,3,160.06,480.18
7895,2025-12-26,26,249,2,492.22,984.44
7896,2025-06-09,923,215,3,33.6,100.8
7896,2025-06-09,923,44,4,439.63,1758.52
7897,2025-11-21,466,439,2,18.16,36.32
7897,2025-11-21,466,206,3,270.77,812.31
7898,2025-08-28,675,62,5,245.04,1225.20
7899,2025-01-11,708,202,4,141.74,566.96
7900,2025-11-17,207,87,2,480.44,960.88
7900,2025-11-17,207,82,2,349.97,699.94
7901,2025-01-01,542,145,4,20.33,81.32
7901,2025-01-01,542,61,4,351.5,1406.0
7902,2025-02-13,629,287,5,291.36,1456.80
7902,2025-02-13,629,27,1,227.57,227.57
7902,2025-02-13,629,420,4,72.09,288.36
7903,2025-07-04,195,483,5,192.76,963.80
7903,2025-07-04,195,236,5,469.19,2345.95
7904,2025-09-28,51,99,1,342.87,342.87
7905,2025-11-07,42,82,1,349.97,349.97
7905,2025-11-07,42,151,5,496.87,2484.35
7906,2025-11-08,184,343,4,240.99,963.96
7907,2025-09-30,206,81,2,433.63,867.26
7907,2025-09-30,206,113,4,304.92,1219.68
7908,2025-04-22,777,338,4,243.62,974.48
7909,2025-10-28,17,426,5,82.52,412.60
7909,2025-10-28,17,282,4,332.62,1330.48
7910,2025-07-11,58,453,4,236.71,946.84
7911,2025-07-12,269,203,3,98.55,295.65
7911,2025-07-12,269,316,5,285.22,1426.10
7912,2025-03-30,370,188,1,443.19,443.19
7912,2025-03-30,370,300,1,119.77,119.77
7912,2025-03-30,370,330,3,217.0,651.0
7913,2025-04-18,748,248,5,45.08,225.40
7913,2025-04-18,748,390,2,40.96,81.92
7913,2025-04-18,748,129,1,119.27,119.27
7914,2025-06-30,739,74,3,352.49,1057.47
7915,2025-09-08,698,75,4,131.43,525.72
7915,2025-09-08,698,430,2,275.12,550.24
7915,2025-09-08,698,37,5,37.4,187.0
7916,2025-05-19,914,282,3,332.62,997.86
7917,2025-12-05,987,183,5,448.54,2242.70
7917,2025-12-05,987,365,4,459.25,1837.00
7918,2025-09-05,213,115,4,365.14,1460.56
7919,2025-11-05,439,114,3,136.66,409.98
7920,2025-05-29,167,472,3,46.16,138.48
7921,2025-08-05,818,465,4,313.64,1254.56
7921,2025-08-05,818,134,1,284.82,284.82
7921,2025-08-05,818,491,3,474.71,1424.13
7922,2025-03-26,543,253,4,358.42,1433.68
7922,2025-03-26,543,309,1,50.9,50.9
7923,2025-03-20,85,463,5,144.91,724.55
7923,2025-03-20,85,50,3,166.56,499.68
7923,2025-03-20,85,419,1,54.3,54.3
7924,2025-05-15,127,408,1,242.36,242.36
7924,2025-05-15,127,439,2,18.16,36.32
7924,2025-05-15,127,127,4,428.76,1715.04
7925,2025-05-08,511,27,5,227.57,1137.85
7925,2025-05-08,511,261,4,184.06,736.24
7926,2025-08-31,696,467,4,363.53,1454.12
7926,2025-08-31,696,304,2,276.08,552.16
7927,2025-01-31,333,490,1,476.01,476.01
7927,2025-01-31,333,411,4,147.7,590.8
7927,2025-01-31,333,160,5,241.99,1209.95
7928,2024-12-29,170,473,4,341.31,1365.24
7928,2024-12-29,170,372,4,20.55,82.20
7929,2025-02-01,882,216,5,277.28,1386.40
7929,2025-02-01,882,61,5,351.5,1757.5
7930,2025-05-03,11,172,4,250.68,1002.72
7931,2025-08-18,82,215,5,33.6,168.0
7931,2025-08-18,82,333,3,312.24,936.72
7932,2025-03-14,735,97,4,113.42,453.68
7932,2025-03-14,735,384,4,229.07,916.28
7932,2025-03-14,735,382,3,240.39,721.17
7933,2025-04-11,471,315,1,398.86,398.86
7933,2025-04-11,471,344,4,177.16,708.64
7933,2025-04-11,471,178,3,65.82,197.46
7934,2025-03-03,839,327,5,499.91,2499.55
7934,2025-03-03,839,259,1,131.5,131.5
7935,2025-08-03,113,329,1,374.27,374.27
7935,2025-08-03,113,194,3,447.89,1343.67
7935,2025-08-03,113,462,2,412.76,825.52
7936,2025-03-05,36,484,2,497.12,994.24
7936,2025-03-05,36,84,1,404.22,404.22
7937,2025-10-11,440,468,2,253.58,507.16
7937,2025-10-11,440,175,4,471.13,1884.52
7938,2025-09-08,722,396,3,56.06,168.18
